"participant_id","participant_group","age_yrs","edu_year","letterstring_response_id","itemid","alphabet","A","B","C","D","response","rt","correct"
3959,"adult",17,NA,2292,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",22035,1
3957,"adult",29,NA,2293,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&iota;",6521,0
3961,"adult",17,NA,2294,1003,"Latin","e f","e h","k l","kn","kn",33085,1
3956,"adult",17,NA,2295,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&lambda;",15492,0
3963,"adult",19,NA,2296,101,"Latin","a","b","j","k","k",3163,1
3957,"adult",29,NA,2297,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",8203,1
3959,"adult",17,NA,2298,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",11257,1
3961,"adult",17,NA,2299,1004,"Latin","d e","d f f","g h","gii","gii",8534,1
3963,"adult",19,NA,2300,102,"Latin","c d","c d d","j k","jkk","jkk",6674,1
3957,"adult",29,NA,2301,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",5623,1
3961,"adult",17,NA,2302,1005,"Latin","c d","b d","m m n n","llnn","mn",7433,0
3952,"adult",17,NA,2303,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",33924,1
3959,"adult",17,NA,2304,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",9559,1
3950,"adult",30,NA,2305,1001,"Symbol","* @","* %","~ $","~{","~{",20104,1
3957,"adult",29,NA,2306,1001,"Symbol","* @","* %","~ $","~{","~{",8265,1
3958,"adult",26,NA,2307,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","gx",34899,0
3956,"adult",17,NA,2308,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",27752,1
3952,"adult",17,NA,2309,1003,"Symbol","@ %","@ ^","# ~","#{","#{",12326,1
3961,"adult",17,NA,2310,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",8695,1
3959,"adult",17,NA,2311,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",13054,1
3957,"adult",29,NA,2312,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",11782,1
3950,"adult",30,NA,2313,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",22880,1
3963,"adult",19,NA,2314,1001,"Latin","a b","a c","g h","gi","gi",9529,1
3957,"adult",29,NA,2315,1003,"Symbol","@ %","@ ^","# ~","#{","#{",6531,1
3959,"adult",17,NA,2316,1001,"Symbol","* @","* %","~ $","~{","~{",8648,1
3952,"adult",17,NA,2317,1004,"Symbol","! ^","! # #","$ {","$??","$??",16969,1
3956,"adult",17,NA,2318,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&xi;",20420,0
3957,"adult",29,NA,2319,1004,"Symbol","! ^","! # #","$ {","$??","$??",7887,1
3963,"adult",19,NA,2320,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",10466,1
3958,"adult",26,NA,2321,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","ohf",26689,0
3958,"adult",26,NA,2322,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","",222,0
3950,"adult",30,NA,2323,1003,"Symbol","@ %","@ ^","# ~","#{","#{",13134,1
3961,"adult",17,NA,2324,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",23404,1
3958,"adult",26,NA,2325,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&chi;&upsi;&pi;",2700,0
3958,"adult",26,NA,2326,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&xi;&pi;&sigma;",2045,0
3957,"adult",29,NA,2327,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",7432,1
3959,"adult",17,NA,2328,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",15673,1
3961,"adult",17,NA,2329,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",9037,1
3958,"adult",26,NA,2330,1001,"Symbol","* @","* %","~ $","~{","%~",4853,0
3963,"adult",19,NA,2331,1003,"Latin","e f","e h","k l","kn","kn",13312,1
3958,"adult",26,NA,2332,1002,"Symbol","% !","% % ^ ^","? :","??]]","~~^%",3278,0
3961,"adult",17,NA,2333,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",5897,1
3956,"adult",17,NA,2334,1001,"Symbol","* @","* %","~ $","~{","~{",14178,1
3950,"adult",30,NA,2335,1004,"Symbol","! ^","! # #","$ {","$??","$??",16332,1
3958,"adult",26,NA,2336,1003,"Symbol","@ %","@ ^","# ~","#{","{$~",2392,0
3952,"adult",17,NA,2337,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",24068,1
3958,"adult",26,NA,2338,1004,"Symbol","! ^","! # #","$ {","$??","",300,0
3959,"adult",17,NA,2339,1003,"Symbol","@ %","@ ^","# ~","#{","#{",12500,1
3958,"adult",26,NA,2340,1005,"Symbol","^ #","! #","? ? : :","{{::","$#%",1738,0
3964,"adult",20,NA,2341,101,"Latin","a","b","j","k","k",5079,1
3963,"adult",19,NA,2342,1004,"Latin","d e","d f f","g h","gii","gii",10271,1
3961,"adult",17,NA,2343,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&nu;&xi;",7333,0
3959,"adult",17,NA,2344,1004,"Symbol","! ^","! # #","$ {","$??","$??",11189,1
3964,"adult",20,NA,2345,102,"Latin","c d","c d d","j k","jkk","jkk",8703,1
3950,"adult",30,NA,2346,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",18544,1
3961,"adult",17,NA,2347,1001,"Symbol","* @","* %","~ $","~{","~{",7912,1
3965,"adult",39,NA,2348,101,"Latin","a","b","j","k","k",6219,1
3963,"adult",19,NA,2349,1005,"Latin","c d","b d","m m n n","llnn","llnn",16678,1
3956,"adult",17,NA,2350,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",27055,1
3961,"adult",17,NA,2351,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",10860,1
3965,"adult",39,NA,2352,102,"Latin","c d","c d d","j k","jkk","jkk",12548,1
3959,"adult",17,NA,2353,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",21417,1
3961,"adult",17,NA,2354,1003,"Symbol","@ %","@ ^","# ~","#{","#{",7428,1
3967,"adult",20,NA,2355,101,"Latin","a","b","j","k","k",4525,1
3963,"adult",19,NA,2356,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",9503,1
3961,"adult",17,NA,2357,1004,"Symbol","! ^","! # #","$ {","$??","??",7371,0
3956,"adult",17,NA,2358,1003,"Symbol","@ %","@ ^","# ~","#{","#{",22107,1
3967,"adult",20,NA,2359,102,"Latin","c d","c d d","j k","jkk","jkk",8273,1
3964,"adult",20,NA,2360,1001,"Latin","a b","a c","g h","gi","gi",7827,1
3966,"adult",19,NA,2361,101,"Latin","a","b","j","k","k",6219,1
3964,"adult",20,NA,2362,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",9409,1
3956,"adult",17,NA,2363,1004,"Symbol","! ^","! # #","$ {","$??","$??",14557,1
3966,"adult",19,NA,2364,102,"Latin","c d","c d d","j k","jkk","jkk",9209,1
3963,"adult",19,NA,2365,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",19607,1
3961,"adult",17,NA,2366,1005,"Symbol","^ #","! #","? ? : :","{{::","{?",20907,0
3967,"adult",20,NA,2367,1001,"Latin","a b","a c","g h","gi","gi",6841,1
3965,"adult",39,NA,2368,1001,"Latin","a b","a c","g h","gi","gi",11514,1
3964,"adult",20,NA,2369,1003,"Latin","e f","e h","k l","kn","kn",11596,1
3963,"adult",19,NA,2370,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",9363,1
3967,"adult",20,NA,2371,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",9584,1
3964,"adult",20,NA,2372,1004,"Latin","d e","d f f","g h","gii","gii",10574,1
3963,"adult",19,NA,2373,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",7793,1
3965,"adult",39,NA,2374,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",13696,1
3967,"adult",20,NA,2375,1003,"Latin","e f","e h","k l","kn","kn",13639,1
3966,"adult",19,NA,2376,1001,"Latin","a b","a c","g h","gi","gi",6513,1
3965,"adult",39,NA,2377,1003,"Latin","e f","e h","k l","kn","kn",12006,1
3964,"adult",20,NA,2378,1005,"Latin","c d","b d","m m n n","llnn","llnn",14553,1
3963,"adult",19,NA,2379,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",14102,1
3967,"adult",20,NA,2380,1004,"Latin","d e","d f f","g h","gii","gii",9558,1
3968,"adult",17,NA,2381,101,"Latin","a","b","j","k","k",6000,1
3969,"adult",37,NA,2382,101,"Latin","a","b","j","k","k",2505,1
3965,"adult",39,NA,2383,1004,"Latin","d e","d f f","g h","gii","gii",8054,1
3968,"adult",17,NA,2384,102,"Latin","c d","c d d","j k","jkk","k",4641,0
3966,"adult",19,NA,2385,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",15789,1
3969,"adult",37,NA,2386,102,"Latin","c d","c d d","j k","jkk","jkk",6209,1
3956,"adult",17,NA,2387,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",47968,1
3969,"adult",37,NA,2388,1001,"Latin","a b","a c","g h","gi","gi",4936,1
3968,"adult",17,NA,2389,1001,"Latin","a b","a c","g h","gi","gi",10074,1
3966,"adult",19,NA,2390,1003,"Latin","e f","e h","k l","kn","kn",14941,1
3969,"adult",37,NA,2391,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",6540,1
3964,"adult",20,NA,2392,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",9708,1
3965,"adult",39,NA,2393,1005,"Latin","c d","b d","m m n n","llnn","llnn",22176,1
3968,"adult",17,NA,2394,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",10998,1
3967,"adult",20,NA,2395,1005,"Latin","c d","b d","m m n n","llnn","llnn",31829,1
3969,"adult",37,NA,2396,1003,"Latin","e f","e h","k l","kn","km",11364,0
3964,"adult",20,NA,2397,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",12197,1
3966,"adult",19,NA,2398,1004,"Latin","d e","d f f","g h","gii","gii",14219,1
3969,"adult",37,NA,2399,1004,"Latin","d e","d f f","g h","gii","gii",5716,1
3964,"adult",20,NA,2400,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",7388,1
3969,"adult",37,NA,2401,1005,"Latin","c d","b d","m m n n","llnn","llnn",6056,1
3964,"adult",20,NA,2402,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",7984,1
3967,"adult",20,NA,2403,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",11636,1
3968,"adult",17,NA,2404,1003,"Latin","e f","e h","k l","kn","knn",22665,0
3966,"adult",19,NA,2405,1005,"Latin","c d","b d","m m n n","llnn","llnn",18386,1
3971,"adult",19,NA,2406,101,"Latin","a","b","j","k","k",5186,1
3969,"adult",37,NA,2407,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",8164,1
3970,"adult",22,NA,2408,101,"Latin","a","b","j","k","k",5446,1
3967,"adult",20,NA,2409,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",11307,1
3965,"adult",39,NA,2410,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",15424,1
3969,"adult",37,NA,2411,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",7330,1
3971,"adult",19,NA,2412,102,"Latin","c d","c d d","j k","jkk","jkk",9873,1
3970,"adult",22,NA,2413,102,"Latin","c d","c d d","j k","jkk","jkk",9456,1
3967,"adult",20,NA,2414,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",8311,1
3969,"adult",37,NA,2415,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",7728,1
3964,"adult",20,NA,2416,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",21887,1
3969,"adult",37,NA,2417,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",5743,1
3965,"adult",39,NA,2418,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",16601,1
3966,"adult",19,NA,2419,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",16248,1
3963,"adult",19,NA,2420,1001,"Symbol","* @","* %","~ $","~{","~{",85138,1
3967,"adult",20,NA,2421,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",11183,1
3971,"adult",19,NA,2422,1001,"Latin","a b","a c","g h","gi","gi",7659,1
3970,"adult",22,NA,2423,1001,"Latin","a b","a c","g h","gi","gi",8868,1
3969,"adult",37,NA,2424,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",12037,1
3965,"adult",39,NA,2425,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&nu;",11128,0
3964,"adult",20,NA,2426,1001,"Symbol","* @","* %","~ $","~{","~{",13546,1
3969,"adult",37,NA,2427,1001,"Symbol","* @","* %","~ $","~{","~{",4654,1
3967,"adult",20,NA,2428,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",13505,1
3963,"adult",19,NA,2429,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",13829,1
3971,"adult",19,NA,2430,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",14457,1
3970,"adult",22,NA,2431,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",11990,1
3963,"adult",19,NA,2432,1003,"Symbol","@ %","@ ^","# ~","#{","#{",7253,1
3965,"adult",39,NA,2433,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",12935,1
3964,"adult",20,NA,2434,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",11173,1
3969,"adult",37,NA,2435,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",8016,1
3971,"adult",19,NA,2436,1003,"Latin","e f","e h","k l","kn","kn",8245,1
3967,"adult",20,NA,2437,1001,"Symbol","* @","* %","~ $","~{","~{",8819,1
3966,"adult",19,NA,2438,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",30655,1
3964,"adult",20,NA,2439,1003,"Symbol","@ %","@ ^","# ~","#{","#{",7585,1
3970,"adult",22,NA,2440,1003,"Latin","e f","e h","k l","kn","kn",13853,1
3965,"adult",39,NA,2441,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",10766,1
3963,"adult",19,NA,2442,1004,"Symbol","! ^","! # #","$ {","$??","$??",11099,1
3971,"adult",19,NA,2443,1004,"Latin","d e","d f f","g h","gii","gii",9750,1
3967,"adult",20,NA,2444,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",11827,1
3975,"adult",20,NA,2445,101,"Latin","a","b","j","k","k",5647,1
3964,"adult",20,NA,2446,1004,"Symbol","! ^","! # #","$ {","$??","$??",9101,1
3968,"adult",17,NA,2447,1004,"Latin","d e","d f f","g h","gii","ghih",70303,0
3953,"adult",33,NA,2448,101,"Latin","a","b","j","k","k",6152,1
3974,"adult",19,NA,2449,101,"Latin","a","b","j","k","k",5790,1
3966,"adult",19,NA,2450,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",15232,1
3970,"adult",22,NA,2451,1004,"Latin","d e","d f f","g h","gii","gii",13040,1
3967,"adult",20,NA,2452,1003,"Symbol","@ %","@ ^","# ~","#{","#{",8235,1
3965,"adult",39,NA,2453,1001,"Symbol","* @","* %","~ $","~{","~{",8499,1
3963,"adult",19,NA,2454,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",14982,1
3973,"adult",17,NA,2455,101,"Latin","a","b","j","k","i",16277,0
3975,"adult",20,NA,2456,102,"Latin","c d","c d d","j k","jkk","jkk",10626,1
3977,"adult",25,NA,2457,101,"Latin","a","b","j","k","k",9742,1
3972,"adult",20,NA,2458,101,"Latin","a","b","j","k","k",6920,1
3969,"adult",37,NA,2459,1003,"Symbol","@ %","@ ^","# ~","#{","#{",28478,1
3964,"adult",20,NA,2460,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",14286,1
3967,"adult",20,NA,2461,1004,"Symbol","! ^","! # #","$ {","$??","$??",8759,1
3971,"adult",19,NA,2462,1005,"Latin","c d","b d","m m n n","llnn","llnn",19882,1
3968,"adult",17,NA,2463,1005,"Latin","c d","b d","m m n n","llnn","mm",14055,0
3977,"adult",25,NA,2464,102,"Latin","c d","c d d","j k","jkk","k",5856,0
3969,"adult",37,NA,2465,1004,"Symbol","! ^","! # #","$ {","$??","$??",5072,1
3973,"adult",17,NA,2466,102,"Latin","c d","c d d","j k","jkk","jkk",7598,1
3965,"adult",39,NA,2467,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",11451,1
3966,"adult",19,NA,2468,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",17403,1
3969,"adult",37,NA,2469,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",6554,1
3967,"adult",20,NA,2470,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",8909,1
3974,"adult",19,NA,2471,102,"Latin","c d","c d d","j k","jkk","jkk",22165,1
3965,"adult",39,NA,2472,1003,"Symbol","@ %","@ ^","# ~","#{","#{",9095,1
3953,"adult",33,NA,2473,102,"Latin","c d","c d d","j k","jkk","jkk",26270,1
3972,"adult",20,NA,2474,102,"Latin","c d","c d d","j k","jkk","jkk",18308,1
3971,"adult",19,NA,2475,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",10348,1
3978,"adult",22,NA,2476,101,"Latin","a","b","j","k","k",4488,1
3965,"adult",39,NA,2477,1004,"Symbol","! ^","! # #","$ {","$??","$??",11358,1
3970,"adult",22,NA,2478,1005,"Latin","c d","b d","m m n n","llnn","mmnn",36778,0
3966,"adult",19,NA,2479,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",21107,1
3971,"adult",19,NA,2480,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",13309,1
3978,"adult",22,NA,2481,102,"Latin","c d","c d d","j k","jkk","jkk",8820,1
3977,"adult",25,NA,2482,1001,"Latin","a b","a c","g h","gi","gi",14635,1
3975,"adult",20,NA,2483,1001,"Latin","a b","a c","g h","gi","gi",8159,1
3974,"adult",19,NA,2484,1001,"Latin","a b","a c","g h","gi","gi",7368,1
3965,"adult",39,NA,2485,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",12067,1
3973,"adult",17,NA,2486,1001,"Latin","a b","a c","g h","gi","gi",15663,1
3971,"adult",19,NA,2487,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",9612,1
3977,"adult",25,NA,2488,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",9889,1
3970,"adult",22,NA,2489,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",9962,1
3974,"adult",19,NA,2490,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",9166,1
3975,"adult",20,NA,2491,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",11511,1
3982,"adult",22,NA,2492,101,"Latin","a","b","j","k","k",3499,1
3978,"adult",22,NA,2493,1001,"Latin","a b","a c","g h","gi","gi",6502,1
3971,"adult",19,NA,2494,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",10984,1
3973,"adult",17,NA,2495,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",13142,1
3953,"adult",33,NA,2496,1001,"Latin","a b","a c","g h","gi","gi",20264,1
3977,"adult",25,NA,2497,1003,"Latin","e f","e h","k l","kn","ko",10585,0
3982,"adult",22,NA,2498,102,"Latin","c d","c d d","j k","jkk","jkk",5859,1
3974,"adult",19,NA,2499,1003,"Latin","e f","e h","k l","kn","kn",14692,1
3973,"adult",17,NA,2500,1003,"Latin","e f","e h","k l","kn","km",8284,0
3978,"adult",22,NA,2501,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",10550,1
3977,"adult",25,NA,2502,1004,"Latin","d e","d f f","g h","gii","gii",9303,1
3970,"adult",22,NA,2503,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",21355,1
3975,"adult",20,NA,2504,1003,"Latin","e f","e h","k l","kn","kn",18162,1
3971,"adult",19,NA,2505,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",14912,1
3966,"adult",19,NA,2506,1001,"Symbol","* @","* %","~ $","~{","",14789,0
3982,"adult",22,NA,2507,1001,"Latin","a b","a c","g h","gi","gi",5300,1
3953,"adult",33,NA,2508,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",16215,1
3972,"adult",20,NA,2509,1001,"Latin","a b","a c","g h","gi","gi",11923,1
3977,"adult",25,NA,2510,1005,"Latin","c d","b d","m m n n","llnn","llnn",10956,1
3982,"adult",22,NA,2511,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",5602,1
3973,"adult",17,NA,2512,1004,"Latin","d e","d f f","g h","gii","gii",13821,1
3974,"adult",19,NA,2513,1004,"Latin","d e","d f f","g h","gii","gii",14514,1
3970,"adult",22,NA,2514,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",11679,1
3971,"adult",19,NA,2515,1001,"Symbol","* @","* %","~ $","~{","~{",8335,1
3978,"adult",22,NA,2516,1003,"Latin","e f","e h","k l","kn","kn",17242,1
3975,"adult",20,NA,2517,1004,"Latin","d e","d f f","g h","gii","gii",15354,1
3982,"adult",22,NA,2518,1003,"Latin","e f","e h","k l","kn","km",6553,0
3981,"adult",17,NA,2519,101,"Latin","a","b","j","k","k",6611,1
3970,"adult",22,NA,2520,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",10550,1
3978,"adult",22,NA,2521,1004,"Latin","d e","d f f","g h","gii","gii",9698,1
3982,"adult",22,NA,2522,1004,"Latin","d e","d f f","g h","gii","gii",7694,1
3973,"adult",17,NA,2523,1005,"Latin","c d","b d","m m n n","llnn","llnn",14967,1
3976,"adult",27,NA,2524,101,"Latin","a","b","j","k","k",28305,1
3981,"adult",17,NA,2525,102,"Latin","c d","c d d","j k","jkk","k",5093,0
3983,"adult",22,NA,2526,101,"Latin","a","b","j","k","k",3632,1
3953,"adult",33,NA,2527,1003,"Latin","e f","e h","k l","kn","kn",24831,1
3972,"adult",20,NA,2528,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",24510,1
3971,"adult",19,NA,2529,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",16357,1
3974,"adult",19,NA,2530,1005,"Latin","c d","b d","m m n n","llnn","llnn",20767,1
3970,"adult",22,NA,2531,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",10516,1
3980,"adult",24,NA,2532,101,"Latin","a","b","j","k","k",4689,1
3982,"adult",22,NA,2533,1005,"Latin","c d","b d","m m n n","llnn","llnn",9793,1
3983,"adult",22,NA,2534,102,"Latin","c d","c d d","j k","jkk","jkk",6173,1
3976,"adult",27,NA,2535,102,"Latin","c d","c d d","j k","jkk","jkk",11555,1
3971,"adult",19,NA,2536,1003,"Symbol","@ %","@ ^","# ~","#{","#$",11132,0
3978,"adult",22,NA,2537,1005,"Latin","c d","b d","m m n n","llnn","llnn",18172,1
3975,"adult",20,NA,2538,1005,"Latin","c d","b d","m m n n","llnn","lmmn",28255,0
