"","model","testletid","itemid","alphabet","A","B","C","D","item_prompt","response","cleaned_response","correct_response","correct","stringdist","model_short","participant_id","participant_group","exclude","exclude_comment","copy_A","copy_B","copy_C","empty","copy_rule","literal_rule_response","one_rule_rep_response","one_rule_predsuc_response","incorrect_rule_repetition_1_response","incorrect_rule_repetition_2_response","incorrect_rule_successor_1_response","incorrect_rule_successor_2_response","incorrect_rule_predecessor_1_response","incorrect_rule_predecessor_2_response","literal_rule","one_rep_rule","one_predsuc_rule","one_rule","incorrect_rule_repetition_1","incorrect_rule_repetition_2","incorrect_rule_successor_1","incorrect_rule_successor_2","incorrect_rule_predecessor_1","incorrect_rule_predecessor_2","incorrect_rule_rep","incorrect_rule_suc","incorrect_rule_pre","incorrect_rule","other_rule","sum_rules"
"61","google/gemma-2-27b-it",1,1003,"Greek","alpha beta","alpha delta","epsilon zeta","epsilon theta","If alpha beta changes to alpha delta, what does epsilon zeta change to ?","epsilon theta 
","epsilon theta","epsilon theta",1,0,"Gemma-2 27B","Gemma-2 27B_1","Gemma-2 27B",NA,NA,0,0,0,0,0,"epsilon delta","","epsilon eta","epsilon zeta zeta","epsilon epsilon zeta zeta","epsilon eta","epsilon theta","delta zeta","gamma zeta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"62","google/gemma-2-27b-it",1,1004,"Greek","gamma delta","gamma epsilon epsilon","theta iota","theta kappa kappa","If gamma delta changes to gamma epsilon epsilon, what does theta iota change to ?","theta kappa kappa 
","theta kappa kappa","theta kappa kappa",1,0,"Gemma-2 27B","Gemma-2 27B_1","Gemma-2 27B",NA,NA,0,0,0,0,0,"theta epsilon epsilon","theta iota iota","theta kappa","theta iota iota","theta theta iota iota","theta kappa","theta lambda","eta iota","zeta iota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"63","google/gemma-2-27b-it",1,1005,"Greek","beta gamma","alpha gamma","zeta zeta eta eta","epsilon epsilon eta eta","If beta gamma changes to alpha gamma, what does zeta zeta eta eta change to ?","alpha alpha eta eta 
","alpha alpha eta eta","epsilon epsilon eta eta",0,2,"Gemma-2 27B","Gemma-2 27B_1","Gemma-2 27B",NA,NA,0,0,0,0,0,"alpha alpha eta eta","","epsilon epsilon zeta zeta","zeta zeta eta eta eta","zeta zeta zeta zeta eta eta eta eta","zeta zeta eta theta","zeta zeta eta iota","epsilon zeta eta eta","delta zeta eta eta",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"64","google/gemma-2-27b-it",1,1001,"Symbol","* @","* %","^ #","^ ~","If * @ changes to * %, what does ^ # change to ?","^ $","^ $","^ ~",0,1,"Gemma-2 27B","Gemma-2 27B_1","Gemma-2 27B",NA,NA,0,0,0,0,0,"^ %","","","^ # #","^ ^ # #","^ ~","^ $","! #","% #",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
"65","google/gemma-2-27b-it",1,1002,"Symbol","* @","* * % %","! ^","! ! # #","If * @ changes to * * % %, what does ! ^ change to ?","! ! $ $","! ! $ $","! ! # #",0,2,"Gemma-2 27B","Gemma-2 27B_1","Gemma-2 27B",NA,NA,0,0,0,0,0,"! ! % %","! ! ^ ^","! #","! ^ ^","! ! ^ ^","! #","! ~","% ^","@ ^",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"66","google/gemma-2-27b-it",1,1003,"Symbol","@ %","@ ^","% !","% #","If @ % changes to @ ^, what does % ! change to ?","^ !","^ !","% #",0,2,"Gemma-2 27B","Gemma-2 27B_1","Gemma-2 27B",NA,NA,0,0,0,0,0,"% ^","","% ^","% ! !","% % ! !","% ^","% #","@ !","* !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"67","google/gemma-2-27b-it",1,1004,"Symbol","@ %","@ ! !","# ~","# $ $","If @ % changes to @ ! !, what does # ~ change to ?","# ! !","# ! !","# $ $",0,2,"Gemma-2 27B","Gemma-2 27B_1","Gemma-2 27B",NA,NA,0,0,0,0,0,"# ! !","# ~ ~","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"68","google/gemma-2-27b-it",1,1005,"Symbol","% !","@ !","~ ~ $ $","# # $ $","If % ! changes to @ !, what does ~ ~ $ $ change to ?","@ !","@ !","# # $ $",0,4,"Gemma-2 27B","Gemma-2 27B_1","Gemma-2 27B",NA,NA,0,1,0,0,1,"@ @ $ $","","# # ~ ~","~ ~ $ $ $","~ ~ ~ ~ $ $ $ $","~ ~ $ {","~ ~ $ =","# ~ $ $","^ ~ $ $",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"69","claude-3-5-sonnet-20241022",10,101,"Latin","a","b","j","k","If a changes to b, what does j change to ?","k","k","k",1,0,"Claude-3.5","Claude-3.5_10","Claude-3.5",NA,NA,0,0,0,0,0,"b","","","j j","j j","k","l","i","h",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"70","claude-3-5-sonnet-20241022",10,102,"Latin","c d","c d d","j k","j k k","If c d changes to c d d, what does j k change to ?","j k k","j k k","j k k",1,0,"Claude-3.5","Claude-3.5_10","Claude-3.5",NA,NA,0,0,0,0,0,"j d d","","","j k k","j j k k","j l","j m","i k","h k",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"71","claude-3-5-sonnet-20241022",10,1001,"Latin","d e","d f","h i","h j","If d e changes to d f, what does h i change to ?","h j","h j","h j",1,0,"Claude-3.5","Claude-3.5_10","Claude-3.5",NA,NA,0,0,0,0,0,"h f","","","h i i","h h i i","h j","h k","g i","f i",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"72","claude-3-5-sonnet-20241022",10,1002,"Latin","c d","c c e e","m n","m m o o","If c d changes to c c e e, what does m n change to ?","m m n n","m m n n","m m o o",0,2,"Claude-3.5","Claude-3.5_10","Claude-3.5",NA,NA,0,0,0,0,0,"m m e e","m m n n","m o","m n n","m m n n","m o","m p","l n","k n",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"73","claude-3-5-sonnet-20241022",10,1003,"Latin","e f","e h","i j","i l","If e f changes to e h, what does i j change to ?","i l","i l","i l",1,0,"Claude-3.5","Claude-3.5_10","Claude-3.5",NA,NA,0,0,0,0,0,"i h","","i k","i j j","i i j j","i k","i l","h j","g j",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"74","claude-3-5-sonnet-20241022",10,1004,"Latin","c d","c e e","h i","h j j","If c d changes to c e e, what does h i change to ?","h j j","h j j","h j j",1,0,"Claude-3.5","Claude-3.5_10","Claude-3.5",NA,NA,0,0,0,0,0,"h e e","h i i","h j","h i i","h h i i","h j","h k","g i","f i",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"75","claude-3-5-sonnet-20241022",10,1005,"Latin","f g","e g","m m n n","l l n n","If f g changes to e g, what does m m n n change to ?","l m n n","l m n n","l l n n",0,1,"Claude-3.5","Claude-3.5_10","Claude-3.5",NA,NA,0,0,0,0,0,"e e n n","","l l m m","m m n n n","m m m m n n n n","m m n o","m m n p","l m n n","k m n n",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
"76","claude-3-5-sonnet-20241022",10,1001,"Greek","epsilon zeta","epsilon eta","iota kappa","iota lambda","If epsilon zeta changes to epsilon eta, what does iota kappa change to ?","iota lambda","iota lambda","iota lambda",1,0,"Claude-3.5","Claude-3.5_10","Claude-3.5",NA,NA,0,0,0,0,0,"iota eta","","","iota kappa kappa","iota iota kappa kappa","iota lambda","iota mu","theta kappa","eta kappa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"77","claude-3-5-sonnet-20241022",10,1002,"Greek","gamma delta","gamma gamma epsilon epsilon","kappa lambda","kappa kappa mu mu","If gamma delta changes to gamma gamma epsilon epsilon, what does kappa lambda change to ?","kappa kappa lambda lambda","kappa kappa lambda lambda","kappa kappa mu mu",0,2,"Claude-3.5","Claude-3.5_10","Claude-3.5",NA,NA,0,0,0,0,0,"kappa kappa epsilon epsilon","kappa kappa lambda lambda","kappa mu","kappa lambda lambda","kappa kappa lambda lambda","kappa mu","kappa nu","iota lambda","theta lambda",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"78","claude-3-5-sonnet-20241022",10,1003,"Greek","gamma delta","gamma zeta","eta theta","eta kappa","If gamma delta changes to gamma zeta, what does eta theta change to ?","eta iota","eta iota","eta kappa",0,1,"Claude-3.5","Claude-3.5_10","Claude-3.5",NA,NA,0,0,0,0,0,"eta zeta","","eta iota","eta theta theta","eta eta theta theta","eta iota","eta kappa","zeta theta","epsilon theta",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"79","claude-3-5-sonnet-20241022",10,1004,"Greek","epsilon zeta","epsilon eta eta","kappa lambda","kappa mu mu","If epsilon zeta changes to epsilon eta eta, what does kappa lambda change to ?","kappa lambda lambda","kappa lambda lambda","kappa mu mu",0,2,"Claude-3.5","Claude-3.5_10","Claude-3.5",NA,NA,0,0,0,0,0,"kappa eta eta","kappa lambda lambda","kappa mu","kappa lambda lambda","kappa kappa lambda lambda","kappa mu","kappa nu","iota lambda","theta lambda",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"80","claude-3-5-sonnet-20241022",10,1005,"Greek","epsilon zeta","delta zeta","iota iota kappa kappa","theta theta kappa kappa","If epsilon zeta changes to delta zeta, what does iota iota kappa kappa change to ?","theta theta kappa kappa","theta theta kappa kappa","theta theta kappa kappa",1,0,"Claude-3.5","Claude-3.5_10","Claude-3.5",NA,NA,0,0,0,0,0,"delta delta kappa kappa","","theta theta iota iota","iota iota kappa kappa kappa","iota iota iota iota kappa kappa kappa kappa","iota iota kappa lambda","iota iota kappa mu","theta iota kappa kappa","eta iota kappa kappa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"81","claude-3-5-sonnet-20241022",10,1001,"Symbol","! ^","! #","$ {","$ =","If ! ^ changes to ! #, what does $ { change to ?","$ =","$ =","$ =",1,0,"Claude-3.5","Claude-3.5_10","Claude-3.5",NA,NA,0,0,0,0,0,"$ #","","","$ { {","$ $ { {","$ =","$ :","~ {","# {",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"82","claude-3-5-sonnet-20241022",10,1002,"Symbol","% !","% % ^ ^","= :","= = ) )","If % ! changes to % % ^ ^, what does = : change to ?","= = : :","= = : :","= = ) )",0,2,"Claude-3.5","Claude-3.5_10","Claude-3.5",NA,NA,0,0,0,0,0,"= = ^ ^","= = : :","= )","= : :","= = : :","= )","= *","{ :","$ :",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"83","claude-3-5-sonnet-20241022",10,1003,"Symbol","! ^","! ~","^ #","^ $","If ! ^ changes to ! ~, what does ^ # change to ?","^ $","^ $","^ $",1,0,"Claude-3.5","Claude-3.5_10","Claude-3.5",NA,NA,0,0,0,0,0,"^ ~","","^ ~","^ # #","^ ^ # #","^ ~","^ $","! #","% #",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"84","claude-3-5-sonnet-20241022",10,1004,"Symbol","! ^","! # #","$ {","$ = =","If ! ^ changes to ! # #, what does $ { change to ?","$ { {","$ { {","$ = =",0,2,"Claude-3.5","Claude-3.5_10","Claude-3.5",NA,NA,0,0,0,0,0,"$ # #","$ { {","$ =","$ { {","$ $ { {","$ =","$ :","~ {","# {",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"85","claude-3-5-sonnet-20241022",10,1005,"Symbol","# ~","^ ~","= = : :","{ { : :","If # ~ changes to ^ ~, what does = = : : change to ?","^ ^ : :","^ ^ : :","{ { : :",0,2,"Claude-3.5","Claude-3.5_10","Claude-3.5",NA,NA,0,0,0,0,0,"^ ^ : :","","{ { = =","= = : : :","= = = = : : : :","= = : )","= = : *","{ = : :","$ = : :",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"86","gpt-4o-2024-08-06",10,101,"Latin","a","b","j","k","If a changes to b, what does j change to ?","k","k","k",1,0,"GPT-4o","GPT-4o_10","GPT-4o",NA,NA,0,0,0,0,0,"b","","","j j","j j","k","l","i","h",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"87","gpt-4o-2024-08-06",10,102,"Latin","c d","c d d","j k","j k k","If c d changes to c d d, what does j k change to ?","j k k","j k k","j k k",1,0,"GPT-4o","GPT-4o_10","GPT-4o",NA,NA,0,0,0,0,0,"j d d","","","j k k","j j k k","j l","j m","i k","h k",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"88","gpt-4o-2024-08-06",10,1001,"Latin","d e","d f","h i","h j","If d e changes to d f, what does h i change to ?","h j","h j","h j",1,0,"GPT-4o","GPT-4o_10","GPT-4o",NA,NA,0,0,0,0,0,"h f","","","h i i","h h i i","h j","h k","g i","f i",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"89","gpt-4o-2024-08-06",10,1002,"Latin","c d","c c e e","m n","m m o o","If c d changes to c c e e, what does m n change to ?","m m o o","m m o o","m m o o",1,0,"GPT-4o","GPT-4o_10","GPT-4o",NA,NA,0,0,0,0,0,"m m e e","m m n n","m o","m n n","m m n n","m o","m p","l n","k n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"90","gpt-4o-2024-08-06",10,1003,"Latin","e f","e h","i j","i l","If e f changes to e h, what does i j change to ?","i l","i l","i l",1,0,"GPT-4o","GPT-4o_10","GPT-4o",NA,NA,0,0,0,0,0,"i h","","i k","i j j","i i j j","i k","i l","h j","g j",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"91","gpt-4o-2024-08-06",10,1004,"Latin","c d","c e e","h i","h j j","If c d changes to c e e, what does h i change to ?","h j j","h j j","h j j",1,0,"GPT-4o","GPT-4o_10","GPT-4o",NA,NA,0,0,0,0,0,"h e e","h i i","h j","h i i","h h i i","h j","h k","g i","f i",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"92","gpt-4o-2024-08-06",10,1005,"Latin","f g","e g","m m n n","l l n n","If f g changes to e g, what does m m n n change to ?","l l n n","l l n n","l l n n",1,0,"GPT-4o","GPT-4o_10","GPT-4o",NA,NA,0,0,0,0,0,"e e n n","","l l m m","m m n n n","m m m m n n n n","m m n o","m m n p","l m n n","k m n n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"93","gpt-4o-2024-08-06",10,1001,"Greek","epsilon zeta","epsilon eta","iota kappa","iota lambda","If epsilon zeta changes to epsilon eta, what does iota kappa change to ?","iota lambda","iota lambda","iota lambda",1,0,"GPT-4o","GPT-4o_10","GPT-4o",NA,NA,0,0,0,0,0,"iota eta","","","iota kappa kappa","iota iota kappa kappa","iota lambda","iota mu","theta kappa","eta kappa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"94","gpt-4o-2024-08-06",10,1002,"Greek","gamma delta","gamma gamma epsilon epsilon","kappa lambda","kappa kappa mu mu","If gamma delta changes to gamma gamma epsilon epsilon, what does kappa lambda change to ?","kappa kappa mu mu","kappa kappa mu mu","kappa kappa mu mu",1,0,"GPT-4o","GPT-4o_10","GPT-4o",NA,NA,0,0,0,0,0,"kappa kappa epsilon epsilon","kappa kappa lambda lambda","kappa mu","kappa lambda lambda","kappa kappa lambda lambda","kappa mu","kappa nu","iota lambda","theta lambda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"95","gpt-4o-2024-08-06",10,1003,"Greek","gamma delta","gamma zeta","eta theta","eta kappa","If gamma delta changes to gamma zeta, what does eta theta change to ?","eta iota","eta iota","eta kappa",0,1,"GPT-4o","GPT-4o_10","GPT-4o",NA,NA,0,0,0,0,0,"eta zeta","","eta iota","eta theta theta","eta eta theta theta","eta iota","eta kappa","zeta theta","epsilon theta",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"96","gpt-4o-2024-08-06",10,1004,"Greek","epsilon zeta","epsilon eta eta","kappa lambda","kappa mu mu","If epsilon zeta changes to epsilon eta eta, what does kappa lambda change to ?","kappa mu mu","kappa mu mu","kappa mu mu",1,0,"GPT-4o","GPT-4o_10","GPT-4o",NA,NA,0,0,0,0,0,"kappa eta eta","kappa lambda lambda","kappa mu","kappa lambda lambda","kappa kappa lambda lambda","kappa mu","kappa nu","iota lambda","theta lambda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"97","gpt-4o-2024-08-06",10,1005,"Greek","epsilon zeta","delta zeta","iota iota kappa kappa","theta theta kappa kappa","If epsilon zeta changes to delta zeta, what does iota iota kappa kappa change to ?","theta theta kappa kappa","theta theta kappa kappa","theta theta kappa kappa",1,0,"GPT-4o","GPT-4o_10","GPT-4o",NA,NA,0,0,0,0,0,"delta delta kappa kappa","","theta theta iota iota","iota iota kappa kappa kappa","iota iota iota iota kappa kappa kappa kappa","iota iota kappa lambda","iota iota kappa mu","theta iota kappa kappa","eta iota kappa kappa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"98","gpt-4o-2024-08-06",10,1001,"Symbol","! ^","! #","$ {","$ =","If ! ^ changes to ! #, what does $ { change to ?","$ =","$ =","$ =",1,0,"GPT-4o","GPT-4o_10","GPT-4o",NA,NA,0,0,0,0,0,"$ #","","","$ { {","$ $ { {","$ =","$ :","~ {","# {",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"99","gpt-4o-2024-08-06",10,1002,"Symbol","% !","% % ^ ^","= :","= = ) )","If % ! changes to % % ^ ^, what does = : change to ?","= = ) )","= = ) )","= = ) )",1,0,"GPT-4o","GPT-4o_10","GPT-4o",NA,NA,0,0,0,0,0,"= = ^ ^","= = : :","= )","= : :","= = : :","= )","= *","{ :","$ :",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"100","gpt-4o-2024-08-06",10,1003,"Symbol","! ^","! ~","^ #","^ $","If ! ^ changes to ! ~, what does ^ # change to ?","^ ~","^ ~","^ $",0,1,"GPT-4o","GPT-4o_10","GPT-4o",NA,NA,0,0,0,0,0,"^ ~","","^ ~","^ # #","^ ^ # #","^ ~","^ $","! #","% #",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"101","gpt-4o-2024-08-06",10,1004,"Symbol","! ^","! # #","$ {","$ = =","If ! ^ changes to ! # #, what does $ { change to ?","$ = =","$ = =","$ = =",1,0,"GPT-4o","GPT-4o_10","GPT-4o",NA,NA,0,0,0,0,0,"$ # #","$ { {","$ =","$ { {","$ $ { {","$ =","$ :","~ {","# {",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"102","gpt-4o-2024-08-06",10,1005,"Symbol","# ~","^ ~","= = : :","{ { : :","If # ~ changes to ^ ~, what does = = : : change to ?","^ ^ : :","^ ^ : :","{ { : :",0,2,"GPT-4o","GPT-4o_10","GPT-4o",NA,NA,0,0,0,0,0,"^ ^ : :","","{ { = =","= = : : :","= = = = : : : :","= = : )","= = : *","{ = : :","$ = : :",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"103","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",10,101,"Latin","a","b","j","k","If a changes to b, what does j change to ?","k","k","k",1,0,"Llama-3.1 405B","Llama-3.1 405B_10","Llama-3.1 405B",NA,NA,0,0,0,0,0,"b","","","j j","j j","k","l","i","h",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"104","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",10,102,"Latin","c d","c d d","j k","j k k","If c d changes to c d d, what does j k change to ?","j k k","j k k","j k k",1,0,"Llama-3.1 405B","Llama-3.1 405B_10","Llama-3.1 405B",NA,NA,0,0,0,0,0,"j d d","","","j k k","j j k k","j l","j m","i k","h k",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"105","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",10,1001,"Latin","d e","d f","h i","h j","If d e changes to d f, what does h i change to ?","h j","h j","h j",1,0,"Llama-3.1 405B","Llama-3.1 405B_10","Llama-3.1 405B",NA,NA,0,0,0,0,0,"h f","","","h i i","h h i i","h j","h k","g i","f i",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"106","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",10,1002,"Latin","c d","c c e e","m n","m m o o","If c d changes to c c e e, what does m n change to ?","m m o o","m m o o","m m o o",1,0,"Llama-3.1 405B","Llama-3.1 405B_10","Llama-3.1 405B",NA,NA,0,0,0,0,0,"m m e e","m m n n","m o","m n n","m m n n","m o","m p","l n","k n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"107","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",10,1003,"Latin","e f","e h","i j","i l","If e f changes to e h, what does i j change to ?","i l","i l","i l",1,0,"Llama-3.1 405B","Llama-3.1 405B_10","Llama-3.1 405B",NA,NA,0,0,0,0,0,"i h","","i k","i j j","i i j j","i k","i l","h j","g j",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"108","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",10,1004,"Latin","c d","c e e","h i","h j j","If c d changes to c e e, what does h i change to ?","h j j","h j j","h j j",1,0,"Llama-3.1 405B","Llama-3.1 405B_10","Llama-3.1 405B",NA,NA,0,0,0,0,0,"h e e","h i i","h j","h i i","h h i i","h j","h k","g i","f i",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"109","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",10,1005,"Latin","f g","e g","m m n n","l l n n","If f g changes to e g, what does m m n n change to ?","l m n n","l m n n","l l n n",0,1,"Llama-3.1 405B","Llama-3.1 405B_10","Llama-3.1 405B",NA,NA,0,0,0,0,0,"e e n n","","l l m m","m m n n n","m m m m n n n n","m m n o","m m n p","l m n n","k m n n",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
"110","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",10,1001,"Greek","epsilon zeta","epsilon eta","iota kappa","iota lambda","If epsilon zeta changes to epsilon eta, what does iota kappa change to ?","iota lambda","iota lambda","iota lambda",1,0,"Llama-3.1 405B","Llama-3.1 405B_10","Llama-3.1 405B",NA,NA,0,0,0,0,0,"iota eta","","","iota kappa kappa","iota iota kappa kappa","iota lambda","iota mu","theta kappa","eta kappa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"111","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",10,1002,"Greek","gamma delta","gamma gamma epsilon epsilon","kappa lambda","kappa kappa mu mu","If gamma delta changes to gamma gamma epsilon epsilon, what does kappa lambda change to ?","kappa kappa mu mu","kappa kappa mu mu","kappa kappa mu mu",1,0,"Llama-3.1 405B","Llama-3.1 405B_10","Llama-3.1 405B",NA,NA,0,0,0,0,0,"kappa kappa epsilon epsilon","kappa kappa lambda lambda","kappa mu","kappa lambda lambda","kappa kappa lambda lambda","kappa mu","kappa nu","iota lambda","theta lambda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"112","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",10,1003,"Greek","gamma delta","gamma zeta","eta theta","eta kappa","If gamma delta changes to gamma zeta, what does eta theta change to ?","eta iota","eta iota","eta kappa",0,1,"Llama-3.1 405B","Llama-3.1 405B_10","Llama-3.1 405B",NA,NA,0,0,0,0,0,"eta zeta","","eta iota","eta theta theta","eta eta theta theta","eta iota","eta kappa","zeta theta","epsilon theta",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"113","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",10,1004,"Greek","epsilon zeta","epsilon eta eta","kappa lambda","kappa mu mu","If epsilon zeta changes to epsilon eta eta, what does kappa lambda change to ?","kappa lambda lambda","kappa lambda lambda","kappa mu mu",0,2,"Llama-3.1 405B","Llama-3.1 405B_10","Llama-3.1 405B",NA,NA,0,0,0,0,0,"kappa eta eta","kappa lambda lambda","kappa mu","kappa lambda lambda","kappa kappa lambda lambda","kappa mu","kappa nu","iota lambda","theta lambda",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"114","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",10,1005,"Greek","epsilon zeta","delta zeta","iota iota kappa kappa","theta theta kappa kappa","If epsilon zeta changes to delta zeta, what does iota iota kappa kappa change to ?","theta iota kappa kappa","theta iota kappa kappa","theta theta kappa kappa",0,1,"Llama-3.1 405B","Llama-3.1 405B_10","Llama-3.1 405B",NA,NA,0,0,0,0,0,"delta delta kappa kappa","","theta theta iota iota","iota iota kappa kappa kappa","iota iota iota iota kappa kappa kappa kappa","iota iota kappa lambda","iota iota kappa mu","theta iota kappa kappa","eta iota kappa kappa",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
"115","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",10,1001,"Symbol","! ^","! #","$ {","$ =","If ! ^ changes to ! #, what does $ { change to ?","$ =","$ =","$ =",1,0,"Llama-3.1 405B","Llama-3.1 405B_10","Llama-3.1 405B",NA,NA,0,0,0,0,0,"$ #","","","$ { {","$ $ { {","$ =","$ :","~ {","# {",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"116","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",10,1002,"Symbol","% !","% % ^ ^","= :","= = ) )","If % ! changes to % % ^ ^, what does = : change to ?","= = ) )","= = ) )","= = ) )",1,0,"Llama-3.1 405B","Llama-3.1 405B_10","Llama-3.1 405B",NA,NA,0,0,0,0,0,"= = ^ ^","= = : :","= )","= : :","= = : :","= )","= *","{ :","$ :",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"117","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",10,1003,"Symbol","! ^","! ~","^ #","^ $","If ! ^ changes to ! ~, what does ^ # change to ?","^ ~","^ ~","^ $",0,1,"Llama-3.1 405B","Llama-3.1 405B_10","Llama-3.1 405B",NA,NA,0,0,0,0,0,"^ ~","","^ ~","^ # #","^ ^ # #","^ ~","^ $","! #","% #",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"118","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",10,1004,"Symbol","! ^","! # #","$ {","$ = =","If ! ^ changes to ! # #, what does $ { change to ?","$ = =","$ = =","$ = =",1,0,"Llama-3.1 405B","Llama-3.1 405B_10","Llama-3.1 405B",NA,NA,0,0,0,0,0,"$ # #","$ { {","$ =","$ { {","$ $ { {","$ =","$ :","~ {","# {",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"119","meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo",10,1005,"Symbol","# ~","^ ~","= = : :","{ { : :","If # ~ changes to ^ ~, what does = = : : change to ?",") = : :",") = : :","{ { : :",0,2,"Llama-3.1 405B","Llama-3.1 405B_10","Llama-3.1 405B",NA,NA,0,0,0,0,0,"^ ^ : :","","{ { = =","= = : : :","= = = = : : : :","= = : )","= = : *","{ = : :","$ = : :",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"120","google/gemma-2-27b-it",10,101,"Latin","a","b","j","k","If a changes to b, what does j change to ?","k","k","k",1,0,"Gemma-2 27B","Gemma-2 27B_10","Gemma-2 27B",NA,NA,0,0,0,0,0,"b","","","j j","j j","k","l","i","h",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"121","google/gemma-2-27b-it",10,102,"Latin","c d","c d d","j k","j k k","If c d changes to c d d, what does j k change to ?","j k k 
","j k k","j k k",1,0,"Gemma-2 27B","Gemma-2 27B_10","Gemma-2 27B",NA,NA,0,0,0,0,0,"j d d","","","j k k","j j k k","j l","j m","i k","h k",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
